"age","genename","measurement","percent"
18,"Fut4",0.267632983175527,0.00462372448979592
11,"Tbr1",0.48056620315219,0.0439206668582926
12,"Tbr1",1,0.104029818826189
13,"Tbr1",0.000700317673977377,0.00130501838889548
14,"Tbr1",0.0121384315713934,0.00264950794852385
15,"Tbr1",0.00759326777747635,0.00245986535473848
16,"Tbr1",0.00114351022181838,0.00146753087929559
17,"Tbr1",0,0.00139222883179344
18,"Tbr1",0.00464172762870454,0.00223214285714286
11,"Eomes",0.380027390557941,0.033342914630641
12,"Eomes",0.993669206653405,0.0755858360575601
13,"Eomes",0,0.00189820856566615
14,"Eomes",0.0352467003708643,0.00757002271006813
15,"Eomes",0.140825941876463,0.0172190574831693
16,"Eomes",0.239303615006977,0.0280053809465574
17,"Eomes",0.371856972664001,0.0350588533097076
18,"Eomes",1,0.0784438775510204
11,"Ntrk2",0,0.173268180511641
12,"Ntrk2",0.0874068191534204,0.212153615838196
13,"Ntrk2",0.309436173957459,0.33515244987543
14,"Ntrk2",0.360169348518523,0.325132475397426
15,"Ntrk2",0.513408895385748,0.35784567581564
16,"Ntrk2",0.588810730773922,0.369206310382781
17,"Ntrk2",0.813432707056684,0.418681179597519
18,"Ntrk2",1,0.43781887755102
11,"Tubb3",0.529612972897121,0.812992239149181
12,"Tubb3",0.631883987900899,0.873789373987963
13,"Tubb3",1,0.947561988373472
14,"Tubb3",0.523938610092565,0.695117335352006
15,"Tubb3",0.224333560295154,0.586354220611082
16,"Tubb3",0.0400464606868185,0.508132566956096
17,"Tubb3",0.0101214339986122,0.525376534615871
18,"Tubb3",0,0.552136479591837
11,"Vcam1",0.131213151217556,0.121586662834148
12,"Vcam1",0.0714718010087236,0.089150957807583
13,"Vcam1",0,0.0489975086012576
14,"Vcam1",0.330357911909251,0.091218773656321
15,"Vcam1",0.658196239862775,0.12856033143449
16,"Vcam1",0.753242715956698,0.149321266968326
17,"Vcam1",1,0.172636375142387
18,"Vcam1",0.950749136362932,0.154496173469388
