"age","genename","measurement","percent"
15,"Cdh2",0.549429574521393,0.515081618168914
16,"Cdh2",0,0.418213828425096
17,"Cdh2",0.163553576885705,0.480177993527508
18,"Cdh2",0.210912082888933,0.417628683960342
11,"Nes",1,0.310606496119575
12,"Nes",0.874920483108459,0.258073386086585
13,"Nes",0.203308411402182,0.105646630236794
14,"Nes",0.0754285305015154,0.089804469273743
15,"Nes",0.0857547737669378,0.0904897090134847
16,"Nes",0,0.073943661971831
17,"Nes",0.216095073237277,0.131472491909385
18,"Nes",0.0487597178526825,0.0767350264837702
11,"Rbfox3",0,0.200689853406151
12,"Rbfox3",0.83290470146717,0.25177965842779
13,"Rbfox3",0.500165128861946,0.233515482695811
14,"Rbfox3",0.779561552681735,0.273743016759777
15,"Rbfox3",1,0.265613910574876
16,"Rbfox3",0.588825305118466,0.249519846350832
