"age","genename","measurement","percent"
13,"Pdgfra",0.000436272053539578,0.0126627079318888
14,"Pdgfra",0.0916652486013977,0.0211025171010864
15,"Pdgfra",0.201269785572397,0.0278277469804325
16,"Pdgfra",0.40559961759858,0.0352367237781762
17,"Pdgfra",0.611042014843387,0.0508458992276572
18,"Pdgfra",1,0.0613089762123801
11,"Pdgfrb",0.143826093022866,0.046162690428284
12,"Pdgfrb",0,0.0254193272432862
13,"Pdgfrb",0.0989849011424527,0.0240276849266585
14,"Pdgfrb",0.276974616547919,0.0333527071131578
15,"Pdgfrb",0.395514595917376,0.0362715224494291
16,"Pdgfrb",0.754079749044732,0.0485202927087313
17,"Pdgfrb",0.7971481326953,0.0528993502513179
18,"Pdgfrb",1,0.0567091602050204
11,"Pecam1",0.0113835927166333,0.013682092555332
12,"Pecam1",0.0515129504226975,0.0135345696740093
13,"Pecam1",0,0.0103818474969523
14,"Pecam1",0.284288091073681,0.0222202351678813
15,"Pecam1",0.438467780495419,0.0261389918866331
16,"Pecam1",0.441708785168343,0.0299468069474241
17,"Pecam1",0.894455126312828,0.0422030158146377
18,"Pecam1",1,0.0434354054409252
11,"Prom1",1,0.273411899971256
12,"Prom1",0.757125932092019,0.207601356512175
13,"Prom1",0.279480891560372,0.114672224625428
14,"Prom1",0.114224539142763,0.0930388518800018
15,"Prom1",0.143497203272176,0.0857593891112008
16,"Prom1",0,0.0661827372380756
17,"Prom1",0.0360749647538142,0.0722998651464999
18,"Prom1",0.130031393367915,0.0743527401761072
11,"Sox1",0.244887081701404,0.0547858580051739
12,"Sox1",0.785799190557834,0.0585072255659772
13,"Sox1",0.618725980900986,0.0422352432262378
14,"Sox1",0.364549815230251,0.0363034828094961
15,"Sox1",0,0.0278277469804325
16,"Sox1",0.662775970897406,0.0377347400593646
17,"Sox1",0.576049460403571,0.0386171386539169
18,"Sox1",1,0.0418911814955973
11,"Sox10",0.034090808954634,0.0031618281115263
12,"Sox10",0,0.00177202040878678
13,"Sox10",0.046761317457137,0.00287073813362696
14,"Sox10",0.25190953686039,0.00737693924084589
15,"Sox10",0.298236222434228,0.00903116854510077
16,"Sox10",0.543574630328791,0.0134598994915802
17,"Sox10",0.61448957293028,0.0149258305749663
18,"Sox10",1,0.0234590616375345
11,"Sox2",0.540609102672864,0.192526588100029
12,"Sox2",1,0.207876325196297
13,"Sox2",0.389289132531242,0.127138306657753
14,"Sox2",0.177134430985533,0.110341127553986
15,"Sox2",0,0.0912294871324204
16,"Sox2",0.202421785806632,0.107355923237429
17,"Sox2",0.565570053722611,0.130286870172858
18,"Sox2",0.988136188653068,0.144565645945591
11,"Fut4",1,0.00810577752227652
12,"Fut4",0.27448829125913,0.00461336347804833
13,"Fut4",0.208589001628378,0.0040504935310079
14,"Fut4",0.0481457941184292,0.00353198909107167
15,"Fut4",0,0.00326737398582914
16,"Fut4",0.417824049909937,0.0038792723425515
17,"Fut4",0.230456395641529,0.0039536594336153
18,"Fut4",0.7076933855351,0.00456696017873571
11,"Tbr1",0,0.0439206668582926
12,"Tbr1",0.7917538112692,0.104029818826189
13,"Tbr1",0.370152380319532,0.09677926776515
14,"Tbr1",0.293423581012447,0.112129476460858
15,"Tbr1",1,0.156723815118029
16,"Tbr1",0.258814540773356,0.0870485202927087
17,"Tbr1",0.105053210814841,0.0748130440112787
18,"Tbr1",0.109055311014507,0.0687015376527796
11,"Eomes",0,0.033342914630641
12,"Eomes",0.755024222303153,0.0755858360575601
13,"Eomes",0.626142242958493,0.0654764245546423
14,"Eomes",0.529103982331212,0.0633522600259311
15,"Eomes",1,0.0786005359961819
16,"Eomes",0.22075343186529,0.0411144091456784
17,"Eomes",0.200146293136482,0.0412222630869192
18,"Eomes",0.13195236847831,0.0370613746878696
11,"Ntrk2",0,0.173268180511641
12,"Ntrk2",0.10801023607137,0.212153615838196
13,"Ntrk2",0.252309500044826,0.263832632034292
14,"Ntrk2",0.304092948117884,0.284392184915277
15,"Ntrk2",0.461047494594639,0.298542530929917
16,"Ntrk2",0.576674035852279,0.331119405178241
17,"Ntrk2",0.753011732825748,0.369559887213436
18,"Ntrk2",1,0.397851228807991
11,"Tubb3",0.549691475210242,0.812992239149181
12,"Tubb3",0.772901021528076,0.873789373987963
13,"Tubb3",1,0.90526564159031
14,"Tubb3",0.679756410784091,0.836634327357267
15,"Tubb3",0.394188327001298,0.797496237013106
16,"Tubb3",0.462124525463093,0.789843359684956
17,"Tubb3",0.152516204823395,0.754719872502145
18,"Tubb3",0,0.719444079379682
11,"Vcam1",0.165943335125482,0.121586662834148
12,"Vcam1",0.058350912425475,0.089150957807583
13,"Vcam1",0,0.0659483267135947
14,"Vcam1",0.0907023527020451,0.0713104126615103
15,"Vcam1",0.34107227739501,0.0846213150262491
16,"Vcam1",0.426790290666504,0.0867546360243336
17,"Vcam1",0.735575334860444,0.108526419026603
18,"Vcam1",1,0.120120909449336
