"age","genename","measurement","percent"
18,"NGFR",0.139376566182096,0.01
19,"NGFR",0.0946974494213977,0.00355
20,"NGFR",0.148902286538702,0.008
21,"NGFR",0.0574490050845553,0.00685
22,"NGFR",0,0.0057
23,"NGFR",0.20673889022418,0.009
11,"PAX6",0.125748181012556,0.16965
12,"PAX6",0.151487925418261,0.1875
13,"PAX6",0.00746384859268719,0.0924333333333333
14,"PAX6",0,0.08125
15,"PAX6",0.0481489551791374,0.105633333333333
16,"PAX6",0.143242489256369,0.156733333333333
17,"PAX6",0.306959139213107,0.2426
18,"PAX6",0.283506980122736,0.2381
19,"PAX6",0.701113343682098,0.4572
20,"PAX6",0.586719167453837,0.423
21,"PAX6",0.718195650861793,0.4931
22,"PAX6",0.657142590085152,0.48785
23,"PAX6",1,0.6448
11,"PDGFRA",0.131235913389228,0.01355
12,"PDGFRA",0.0625455702976739,0.0106
13,"PDGFRA",0.196248325037931,0.0211
14,"PDGFRA",0,0.00815
15,"PDGFRA",0.198315214529941,0.0242
16,"PDGFRA",0.169489626439153,0.0218333333333333
17,"PDGFRA",0.109792109211535,0.01505
18,"PDGFRA",0.160905665883346,0.0183
19,"PDGFRA",0.235134531478452,0.02455
20,"PDGFRA",0.501851299101419,0.0453666666666667
21,"PDGFRA",0.318160551921494,0.02885
22,"PDGFRA",1,0.1123
23,"PDGFRA",0.473303212166723,0.0523
11,"PDGFRB",0.476514815255501,0.0935
12,"PDGFRB",1,0.1732
13,"PDGFRB",0.260581778204985,0.0373
14,"PDGFRB",0.648751231887309,0.07975
15,"PDGFRB",0.174780023688436,0.0376666666666667
16,"PDGFRB",0,0.0241
17,"PDGFRB",0.122039572265782,0.0404
18,"PDGFRB",0.157698552778221,0.04345
19,"PDGFRB",0.269533810643364,0.06705
20,"PDGFRB",0.0975332013915991,0.0518666666666667
21,"PDGFRB",0.0525253219028449,0.04835
22,"PDGFRB",0.0877627726672364,0.0517
23,"PDGFRB",0.095310897204781,0.042
11,"PECAM1",0.812082337625119,0.0658
12,"PECAM1",1,0.0905
13,"PECAM1",0.317578730076181,0.018
14,"PECAM1",0.102670780619002,0.0098
15,"PECAM1",0.294845642734927,0.0346333333333333
16,"PECAM1",0.416847753126697,0.0478
17,"PECAM1",0.0652276481268111,0.0063
18,"PECAM1",0.0288385425550507,0.0034
19,"PECAM1",0.127238907823064,0.00275
20,"PECAM1",0.108826353347253,0.0049
21,"PECAM1",0.0726085029277297,0.00185
22,"PECAM1",0,0.00295
23,"PECAM1",0.123905500525526,0.0045
11,"PROM1",0.647499283680474,0.17425
12,"PROM1",0.281472122805938,0.0999
13,"PROM1",0.0512341046340259,0.0527666666666667
14,"PROM1",0,0.04055
15,"PROM1",0.0720595954571592,0.0515333333333333
16,"PROM1",0.0709031850692167,0.0519
17,"PROM1",0.233596791519539,0.08035
18,"PROM1",0.399521144377936,0.1248
19,"PROM1",0.887217988902893,0.18755
20,"PROM1",0.650628578514551,0.162166666666667
21,"PROM1",0.647175984607074,0.1643
22,"PROM1",1,0.2407
23,"PROM1",0.49788400569051,0.1389
11,"SOX1",0.0422521216668169,0.05695
12,"SOX1",0,0.05015
13,"SOX1",0.11653107489701,0.0646333333333333
14,"SOX1",0.0224959784144503,0.05485
15,"SOX1",0.22479437593231,0.0791666666666667
16,"SOX1",0.226728210605248,0.076
17,"SOX1",0.498962305006977,0.1225
18,"SOX1",0.78246464537982,0.1733
19,"SOX1",0.541565839713635,0.12565
20,"SOX1",0.730797167015149,0.1392
21,"SOX1",0.477699741611438,0.1171
22,"SOX1",1,0.1707
23,"SOX1",0.269826243784212,0.0901
11,"SOX10",0.661769595529056,0.00625
12,"SOX10",0.733144655427935,0.00505
13,"SOX10",0.0862510265466878,0.00276666666666667
14,"SOX10",0.211776424313318,0.00205
15,"SOX10",0.0544861112363717,0.00516666666666667
16,"SOX10",0,0.00746666666666667
17,"SOX10",0.576005706892163,0.0214
18,"SOX10",0.816693330293871,0.02825
19,"SOX10",1,0.03335
20,"SOX10",0.716951928711619,0.0301333333333333
21,"SOX10",0.550734396927005,0.02585
22,"SOX10",0.724750645575657,0.0313
23,"SOX10",0.354071755424996,0.0178
11,"SOX2",0.836203139018274,0.02525
12,"SOX2",0.527704746352547,0.0225
13,"SOX2",0.199754933585308,0.007
14,"SOX2",0,0.0031
15,"SOX2",0.168405996969033,0.00756666666666667
16,"SOX2",0.199061976355076,0.00526666666666667
17,"SOX2",0.414093867608784,0.0155
18,"SOX2",0.881105533419866,0.0218
19,"SOX2",0.974782066803025,0.0357
20,"SOX2",0.97783392571494,0.0265
21,"SOX2",0.795007967760772,0.0247
22,"SOX2",0.933539255892906,0.0505
23,"SOX2",1,0.034
11,"FUT4",0.722257642670981,0.00585
12,"FUT4",0.915950396840901,0.00775
13,"FUT4",0.168161842413762,0.00223333333333333
14,"FUT4",0.23281747352533,0.00165
